# Version 0.0
# - Design points to be generated
# Parameter pT0Ref ecmPow coreRadius coreFraction CRrange
# - Parameter pT0Ref:       Linear [0.5, 2.5]  
# - Parameter ecmPow:       Linear [0.0, 0.25]  
# - Parameter coreRadius:   Linear [0.1, 1.0]     
# - Parameter coreFraction: Linear [0.0, 1.0]     
# - Parameter CRrange:      Linear [1.0, 9.0]  
# Seed 42
# Design point indices (row index): 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
5.046021826555912027e-01 2.400801295896605736e-01 5.604708161568688896e-01 3.854252906307264470e-01 1.434561678015621400e+00
8.211605529769744338e-01 1.245248559031662539e-01 9.466998615624833135e-01 1.398379646497607265e-01 8.063972007426754018e+00
1.022275397466046121e+00 1.571634903978179898e-01 7.146353096500595026e-01 6.523490215250291602e-01 8.301922082363967448e+00
7.343654996379439526e-01 5.318602841586572531e-03 4.129405446098384225e-01 1.681485706931688251e-01 3.095033497784525522e+00
1.845454947102860954e+00 2.935090738517294809e-02 6.858506419479155625e-01 6.761962718069749467e-01 4.541614973004362454e+00
1.192643858840728432e+00 1.810235310808532561e-01 6.990933703433186430e-01 4.639762484205702808e-01 2.742018823805011607e+00
1.761728100611216208e+00 7.308468487910448064e-02 5.048845705588438371e-01 7.116614106313288168e-01 2.966109219233882932e+00
1.631920140027550703e+00 1.674234324480181335e-01 4.051546767625667789e-01 5.962180469829255758e-01 6.292721625317446055e+00
2.067236583810315942e+00 1.160761425749359393e-01 1.231920734029210429e-01 4.812519144158582951e-01 2.150297041256569841e+00
1.094665945635968196e+00 3.441800732486944431e-02 9.433100446546252016e-01 9.620560028140140441e-01 8.888291755643972891e+00
2.246887091179047058e+00 5.942949747773936670e-02 5.275511608800985686e-01 5.158662899351691422e-01 5.740057808346705315e+00
1.156199577921890320e+00 9.876019843183012070e-02 5.833856948381543894e-01 1.581581536900860674e-01 8.568120815689889369e+00
7.666436085239209941e-01 2.479207041535679279e-01 2.759605531305479031e-01 9.558965578692901754e-01 5.609437950979335952e+00
2.214600684824286958e+00 1.441448063946957348e-01 9.953598967373691320e-01 4.850138304592891553e-02 1.878199682123720127e+00
1.615883943199261541e+00 2.170684276736666862e-01 2.084522380048178247e-01 6.201773181946153013e-01 6.627089452283286164e+00
1.378858603657415527e+00 1.035774954326403319e-01 1.974168147726599321e-01 4.078594663898365558e-01 2.288635223269703367e+00
1.293728987769188210e+00 1.634707356787347687e-01 2.380445452777813220e-01 6.985592612735143092e-01 5.309636543692391797e+00
2.138121608839469445e+00 1.138844768335438434e-01 3.368880619412042421e-01 3.394361939113416105e-01 8.421928291274765499e+00
